smiles,0,1
Cc1nc2c(s1)C=CC2(N)CN,1024,"{2: 1, 8: 1, 17: 1, 30: 1, 59: 1, 76: 1, 77: 1, 82: 1, 83: 1, 91: 1, 99: 1, 123: 1, 131: 1, 141: 1, 145: 1, 182: 1, 183: 1, 192: 1, 193: 1, 203: 1, 204: 1, 219: 1, 220: 1, 222: 1, 237: 1, 239: 1, 243: 1, 249: 1, 250: 1, 261: 1, 273: 1, 285: 1, 287: 1, 288: 1, 303: 1, 304: 1, 318: 1, 328: 1, 340: 1, 344: 1, 349: 1, 350: 1, 373: 1, 385: 1, 386: 1, 391: 1, 399: 1, 400: 1, 408: 1, 414: 1, 416: 1, 420: 1, 421: 1, 444: 1, 455: 1, 456: 1, 457: 1, 472: 1, 474: 1, 476: 1, 477: 1, 478: 1, 496: 1, 502: 1, 510: 1, 515: 1, 528: 1, 531: 1, 534: 1, 546: 1, 558: 1, 562: 1, 577: 1, 583: 1, 598: 1, 613: 1, 623: 1, 669: 1, 671: 1, 675: 1, 682: 1, 684: 1, 688: 1, 689: 1, 697: 1, 709: 1, 714: 1, 718: 1, 724: 1, 725: 1, 767: 1, 769: 1, 772: 1, 779: 1, 781: 1, 784: 1, 785: 1, 797: 1, 808: 1, 820: 1, 823: 1, 824: 1, 832: 1, 834: 1, 835: 1, 850: 1, 856: 1, 866: 1, 867: 1, 870: 1, 879: 1, 892: 1, 894: 1, 901: 1, 904: 1, 907: 1, 922: 1, 925: 1, 929: 1, 940: 1, 955: 1, 974: 1, 985: 1, 994: 1, 1003: 1, 1007: 1, 1010: 1}"
CCC1C2CCC13ON=CC3OC2,1024,"{10: 1, 29: 1, 32: 1, 50: 1, 52: 1, 89: 1, 106: 1, 111: 1, 134: 1, 191: 1, 195: 1, 202: 1, 210: 1, 235: 1, 261: 1, 265: 1, 272: 1, 284: 1, 285: 1, 313: 1, 315: 1, 336: 1, 337: 1, 358: 1, 385: 1, 395: 1, 422: 1, 430: 1, 439: 1, 445: 1, 446: 1, 504: 1, 516: 1, 517: 1, 525: 1, 528: 1, 532: 1, 548: 1, 600: 1, 602: 1, 609: 1, 620: 1, 640: 1, 652: 1, 656: 1, 671: 1, 675: 1, 689: 1, 691: 1, 694: 1, 705: 1, 743: 1, 745: 1, 752: 1, 753: 1, 757: 1, 764: 1, 779: 1, 782: 1, 807: 1, 851: 1, 861: 1, 884: 1, 886: 1, 890: 1, 896: 1, 905: 1, 908: 1, 913: 1, 952: 1, 977: 1, 985: 1, 999: 1}"
Cn1c(=O)ccc(=O)c(=N)[nH]c1=S,1024,"{4: 1, 8: 1, 10: 1, 17: 1, 63: 1, 81: 1, 82: 1, 83: 1, 87: 1, 111: 1, 116: 1, 151: 1, 190: 1, 191: 1, 208: 1, 214: 1, 224: 1, 250: 1, 276: 1, 277: 1, 278: 1, 289: 1, 312: 1, 313: 1, 318: 1, 325: 1, 326: 1, 348: 1, 349: 1, 361: 1, 383: 1, 413: 1, 422: 1, 438: 1, 473: 1, 508: 1, 515: 1, 531: 1, 532: 1, 551: 1, 598: 1, 600: 1, 621: 1, 624: 1, 657: 1, 675: 1, 676: 1, 697: 1, 710: 1, 711: 1, 712: 1, 723: 1, 735: 1, 736: 1, 745: 1, 746: 1, 761: 1, 762: 1, 763: 1, 779: 1, 780: 1, 803: 1, 826: 1, 839: 1, 847: 1, 871: 1, 883: 1, 888: 1, 905: 1, 906: 1, 907: 1, 936: 1, 975: 1, 994: 1, 1011: 1}"
C=C1OC2C3CC4C1C2C(C)(N)C34,1024,"{50: 1, 59: 1, 62: 1, 83: 1, 89: 1, 106: 1, 141: 1, 160: 1, 170: 1, 235: 1, 261: 1, 313: 1, 325: 1, 349: 1, 358: 1, 385: 1, 430: 1, 431: 1, 433: 1, 439: 1, 440: 1, 442: 1, 483: 1, 502: 1, 504: 1, 516: 1, 525: 1, 532: 1, 537: 1, 555: 1, 564: 1, 570: 1, 581: 1, 596: 1, 600: 1, 601: 1, 640: 1, 656: 1, 657: 1, 671: 1, 691: 1, 704: 1, 712: 1, 725: 1, 765: 1, 779: 1, 884: 1, 885: 1, 905: 1, 907: 1, 913: 1, 985: 1, 992: 1, 999: 1}"
C#CC1OC(C)C2C=CC1(N)CC2,1024,"{2: 1, 44: 1, 50: 1, 59: 1, 62: 1, 74: 1, 83: 1, 106: 1, 160: 1, 183: 1, 201: 1, 235: 1, 246: 1, 253: 1, 261: 1, 302: 1, 304: 1, 313: 1, 314: 1, 325: 1, 333: 1, 349: 1, 356: 1, 358: 1, 385: 1, 400: 1, 430: 1, 433: 1, 439: 1, 454: 1, 457: 1, 504: 1, 510: 1, 516: 1, 521: 1, 525: 1, 529: 1, 532: 1, 547: 1, 555: 1, 557: 1, 600: 1, 601: 1, 626: 1, 656: 1, 657: 1, 671: 1, 680: 1, 682: 1, 691: 1, 712: 1, 725: 1, 770: 1, 779: 1, 788: 1, 878: 1, 884: 1, 887: 1, 893: 1, 905: 1, 907: 1, 913: 1, 928: 1, 940: 1, 941: 1, 951: 1, 985: 1, 997: 1, 999: 1}"
CC1(N)C2C3CN4CC(N)(CC24)C31,1024,"{10: 1, 14: 1, 50: 1, 69: 1, 83: 1, 124: 1, 157: 1, 261: 1, 277: 1, 282: 1, 289: 1, 325: 1, 326: 1, 349: 1, 350: 1, 385: 1, 394: 1, 416: 1, 430: 1, 442: 1, 581: 1, 610: 1, 657: 1, 658: 1, 669: 1, 671: 1, 694: 1, 712: 1, 713: 1, 758: 1, 798: 1, 837: 1, 907: 1, 949: 1, 971: 1, 985: 1}"
CC1NC2C3OC3C1(O)C2N,1024,"{10: 1, 12: 1, 14: 1, 50: 1, 69: 1, 83: 1, 89: 1, 106: 1, 124: 1, 129: 1, 134: 1, 157: 1, 170: 1, 225: 1, 235: 1, 253: 1, 261: 1, 277: 1, 282: 1, 284: 1, 289: 1, 296: 1, 313: 1, 314: 1, 315: 1, 317: 1, 325: 1, 326: 1, 349: 1, 350: 1, 358: 1, 385: 1, 394: 1, 430: 1, 439: 1, 440: 1, 441: 1, 445: 1, 502: 1, 504: 1, 509: 1, 516: 1, 525: 1, 528: 1, 529: 1, 532: 1, 548: 1, 557: 1, 564: 1, 565: 1, 566: 1, 596: 1, 600: 1, 601: 1, 602: 1, 610: 1, 655: 1, 656: 1, 657: 1, 669: 1, 671: 1, 694: 1, 712: 1, 713: 1, 798: 1, 837: 1, 872: 1, 884: 1, 885: 1, 886: 1, 896: 1, 905: 1, 907: 1, 913: 1, 928: 1, 937: 1, 949: 1, 971: 1, 985: 1, 999: 1}"
CNCC(C)NCCNC=CC#N,1024,"{10: 1, 59: 1, 83: 1, 87: 1, 116: 1, 124: 1, 137: 1, 147: 1, 170: 1, 222: 1, 251: 1, 261: 1, 282: 1, 290: 1, 299: 1, 349: 1, 350: 1, 390: 1, 503: 1, 590: 1, 610: 1, 659: 1, 671: 1, 694: 1, 747: 1, 779: 1, 806: 1, 903: 1, 907: 1, 923: 1, 949: 1, 1015: 1}"
CC1=CC(NN=CC2CO2)C(=O)C1,1024,"{16: 1, 48: 1, 59: 1, 81: 1, 83: 1, 84: 1, 95: 1, 106: 1, 154: 1, 160: 1, 182: 1, 183: 1, 191: 1, 214: 1, 215: 1, 246: 1, 261: 1, 304: 1, 313: 1, 319: 1, 330: 1, 349: 1, 354: 1, 372: 1, 384: 1, 385: 1, 422: 1, 425: 1, 427: 1, 430: 1, 457: 1, 461: 1, 470: 1, 510: 1, 516: 1, 532: 1, 548: 1, 552: 1, 624: 1, 626: 1, 635: 1, 653: 1, 654: 1, 656: 1, 657: 1, 660: 1, 671: 1, 676: 1, 689: 1, 705: 1, 712: 1, 725: 1, 743: 1, 753: 1, 765: 1, 770: 1, 779: 1, 783: 1, 784: 1, 793: 1, 807: 1, 835: 1, 872: 1, 887: 1, 892: 1, 902: 1, 907: 1, 953: 1, 985: 1, 995: 1, 997: 1, 998: 1, 1016: 1, 1020: 1}"
CC1NC2C3C(N)C3OC3C1C23O,1024,"{10: 1, 12: 1, 14: 1, 50: 1, 69: 1, 83: 1, 106: 1, 134: 1, 157: 1, 170: 1, 225: 1, 235: 1, 253: 1, 261: 1, 284: 1, 296: 1, 313: 1, 314: 1, 315: 1, 325: 1, 349: 1, 358: 1, 385: 1, 394: 1, 430: 1, 439: 1, 440: 1, 441: 1, 445: 1, 502: 1, 504: 1, 509: 1, 516: 1, 525: 1, 528: 1, 529: 1, 532: 1, 557: 1, 564: 1, 596: 1, 600: 1, 601: 1, 602: 1, 610: 1, 656: 1, 657: 1, 658: 1, 669: 1, 671: 1, 691: 1, 694: 1, 712: 1, 713: 1, 729: 1, 758: 1, 798: 1, 837: 1, 871: 1, 872: 1, 884: 1, 885: 1, 886: 1, 896: 1, 905: 1, 907: 1, 913: 1, 928: 1, 937: 1, 949: 1, 971: 1, 985: 1, 999: 1}"
CCN1C(C)C(C)C2C(CO)C21,1024,"{10: 1, 12: 1, 14: 1, 50: 1, 83: 1, 157: 1, 225: 1, 261: 1, 277: 1, 296: 1, 313: 1, 325: 1, 349: 1, 385: 1, 394: 1, 430: 1, 439: 1, 440: 1, 516: 1, 532: 1, 600: 1, 601: 1, 610: 1, 657: 1, 669: 1, 671: 1, 694: 1, 712: 1, 798: 1, 837: 1, 884: 1, 885: 1, 907: 1, 949: 1, 985: 1}"
C=C1CC(C)CC(C(=O)O)=C1N,1024,"{31: 1, 50: 1, 59: 1, 62: 1, 83: 1, 147: 1, 160: 1, 170: 1, 175: 1, 183: 1, 203: 1, 237: 1, 238: 1, 246: 1, 258: 1, 261: 1, 304: 1, 311: 1, 313: 1, 325: 1, 328: 1, 330: 1, 332: 1, 349: 1, 385: 1, 421: 1, 430: 1, 433: 1, 434: 1, 436: 1, 439: 1, 450: 1, 454: 1, 457: 1, 516: 1, 532: 1, 555: 1, 600: 1, 612: 1, 624: 1, 626: 1, 635: 1, 653: 1, 657: 1, 671: 1, 712: 1, 725: 1, 761: 1, 770: 1, 779: 1, 796: 1, 808: 1, 833: 1, 853: 1, 884: 1, 895: 1, 907: 1, 979: 1, 985: 1, 1009: 1, 1015: 1}"
CCC1C(C)C2CN1C2C1CN1,1024,"{10: 1, 14: 1, 50: 1, 69: 1, 83: 1, 124: 1, 157: 1, 226: 1, 261: 1, 277: 1, 282: 1, 289: 1, 325: 1, 326: 1, 349: 1, 350: 1, 385: 1, 394: 1, 430: 1, 545: 1, 590: 1, 610: 1, 657: 1, 658: 1, 671: 1, 694: 1, 712: 1, 713: 1, 758: 1, 798: 1, 837: 1, 907: 1, 923: 1, 949: 1, 971: 1, 985: 1}"
CNCCC=CCC1CCC2NC12,1024,"{10: 1, 14: 1, 50: 1, 59: 1, 62: 1, 75: 1, 83: 1, 89: 1, 123: 1, 157: 1, 160: 1, 175: 1, 183: 1, 226: 1, 246: 1, 261: 1, 277: 1, 304: 1, 325: 1, 349: 1, 385: 1, 394: 1, 430: 1, 433: 1, 455: 1, 495: 1, 555: 1, 610: 1, 626: 1, 657: 1, 665: 1, 669: 1, 671: 1, 694: 1, 712: 1, 725: 1, 765: 1, 770: 1, 779: 1, 798: 1, 820: 1, 907: 1, 949: 1, 985: 1, 988: 1}"
CC(CC1(N)CCCOC1)C1CN1,1024,"{10: 1, 50: 1, 83: 1, 106: 1, 157: 1, 170: 1, 226: 1, 235: 1, 253: 1, 261: 1, 277: 1, 313: 1, 314: 1, 325: 1, 326: 1, 349: 1, 358: 1, 385: 1, 430: 1, 439: 1, 504: 1, 516: 1, 525: 1, 532: 1, 557: 1, 600: 1, 601: 1, 656: 1, 657: 1, 658: 1, 671: 1, 694: 1, 712: 1, 758: 1, 884: 1, 885: 1, 896: 1, 905: 1, 907: 1, 913: 1, 928: 1, 949: 1, 985: 1, 999: 1}"
C=C1OC(CC)C2(CN)CC1N2,1024,"{10: 1, 15: 1, 26: 1, 50: 1, 59: 1, 62: 1, 83: 1, 106: 1, 124: 1, 129: 1, 157: 1, 160: 1, 170: 1, 180: 1, 235: 1, 253: 1, 261: 1, 282: 1, 313: 1, 314: 1, 317: 1, 325: 1, 349: 1, 350: 1, 358: 1, 385: 1, 394: 1, 397: 1, 430: 1, 431: 1, 433: 1, 439: 1, 440: 1, 457: 1, 483: 1, 502: 1, 504: 1, 509: 1, 516: 1, 521: 1, 525: 1, 532: 1, 537: 1, 545: 1, 548: 1, 555: 1, 557: 1, 564: 1, 565: 1, 570: 1, 593: 1, 596: 1, 600: 1, 601: 1, 610: 1, 640: 1, 656: 1, 657: 1, 658: 1, 671: 1, 672: 1, 694: 1, 704: 1, 708: 1, 712: 1, 725: 1, 765: 1, 779: 1, 798: 1, 872: 1, 884: 1, 885: 1, 896: 1, 905: 1, 907: 1, 913: 1, 928: 1, 949: 1, 970: 1, 985: 1, 999: 1}"
N#CC1Cc2cn3nncc3n2C1,1024,"{8: 1, 19: 1, 22: 1, 27: 1, 28: 1, 30: 1, 35: 1, 52: 1, 63: 1, 68: 1, 69: 1, 76: 1, 82: 1, 83: 1, 84: 1, 87: 1, 88: 1, 99: 1, 131: 1, 142: 1, 145: 1, 157: 1, 178: 1, 187: 1, 188: 1, 202: 1, 223: 1, 235: 1, 243: 1, 261: 1, 267: 1, 299: 1, 313: 1, 316: 1, 318: 1, 325: 1, 336: 1, 349: 1, 353: 1, 363: 1, 370: 1, 384: 1, 385: 1, 403: 1, 406: 1, 415: 1, 420: 1, 427: 1, 439: 1, 451: 1, 474: 1, 475: 1, 503: 1, 508: 1, 515: 1, 516: 1, 531: 1, 532: 1, 552: 1, 554: 1, 562: 1, 564: 1, 575: 1, 588: 1, 597: 1, 600: 1, 611: 1, 619: 1, 621: 1, 652: 1, 657: 1, 661: 1, 671: 1, 675: 1, 676: 1, 688: 1, 702: 1, 712: 1, 724: 1, 733: 1, 745: 1, 748: 1, 751: 1, 757: 1, 759: 1, 767: 1, 814: 1, 817: 1, 824: 1, 827: 1, 831: 1, 835: 1, 863: 1, 871: 1, 874: 1, 884: 1, 891: 1, 901: 1, 905: 1, 907: 1, 920: 1, 925: 1, 929: 1, 939: 1, 941: 1, 949: 1, 958: 1, 959: 1, 964: 1, 965: 1, 986: 1, 991: 1, 993: 1, 994: 1, 995: 1, 996: 1, 1007: 1}"
CC1C2C=COC3OCC(N2)C31C,1024,"{10: 1, 12: 1, 14: 1, 26: 1, 54: 1, 59: 1, 62: 1, 83: 1, 98: 1, 103: 1, 106: 1, 111: 1, 112: 1, 129: 1, 155: 1, 157: 1, 158: 1, 160: 1, 170: 1, 180: 1, 224: 1, 225: 1, 230: 1, 235: 1, 253: 1, 261: 1, 296: 1, 313: 1, 314: 1, 317: 1, 328: 1, 349: 1, 350: 1, 358: 1, 385: 1, 394: 1, 395: 1, 430: 1, 431: 1, 432: 1, 433: 1, 439: 1, 440: 1, 445: 1, 457: 1, 483: 1, 487: 1, 492: 1, 502: 1, 504: 1, 509: 1, 516: 1, 525: 1, 532: 1, 534: 1, 537: 1, 548: 1, 555: 1, 557: 1, 564: 1, 570: 1, 593: 1, 600: 1, 601: 1, 610: 1, 640: 1, 656: 1, 657: 1, 671: 1, 672: 1, 686: 1, 694: 1, 700: 1, 704: 1, 708: 1, 710: 1, 711: 1, 712: 1, 725: 1, 758: 1, 779: 1, 780: 1, 792: 1, 798: 1, 808: 1, 812: 1, 813: 1, 818: 1, 837: 1, 842: 1, 865: 1, 872: 1, 884: 1, 885: 1, 886: 1, 897: 1, 905: 1, 907: 1, 913: 1, 928: 1, 937: 1, 949: 1, 985: 1}"
C#CC(CC#N)=C(C#N)C1CCO1,1024,"{5: 1, 8: 1, 44: 1, 59: 1, 83: 1, 102: 1, 106: 1, 115: 1, 116: 1, 152: 1, 154: 1, 160: 1, 183: 1, 191: 1, 203: 1, 226: 1, 235: 1, 237: 1, 246: 1, 261: 1, 270: 1, 299: 1, 304: 1, 313: 1, 356: 1, 358: 1, 385: 1, 398: 1, 419: 1, 421: 1, 439: 1, 442: 1, 446: 1, 503: 1, 509: 1, 516: 1, 532: 1, 620: 1, 626: 1, 656: 1, 671: 1, 689: 1, 703: 1, 705: 1, 725: 1, 752: 1, 762: 1, 770: 1, 779: 1, 817: 1, 826: 1, 844: 1, 878: 1, 884: 1, 887: 1, 902: 1, 907: 1, 913: 1, 985: 1, 992: 1, 1013: 1, 1020: 1}"
CC12CNC3CC3C(C=CCN1)C2,1024,"{10: 1, 14: 1, 26: 1, 50: 1, 59: 1, 83: 1, 123: 1, 124: 1, 157: 1, 160: 1, 175: 1, 180: 1, 183: 1, 261: 1, 277: 1, 282: 1, 289: 1, 304: 1, 325: 1, 326: 1, 349: 1, 350: 1, 385: 1, 394: 1, 397: 1, 416: 1, 430: 1, 433: 1, 457: 1, 495: 1, 510: 1, 521: 1, 555: 1, 590: 1, 593: 1, 601: 1, 610: 1, 617: 1, 626: 1, 657: 1, 671: 1, 694: 1, 712: 1, 725: 1, 765: 1, 779: 1, 798: 1, 821: 1, 907: 1, 923: 1, 949: 1, 976: 1, 980: 1, 985: 1, 997: 1}"
CC1(N)CNN(C=O)C1C1CC1,1024,"{4: 1, 10: 1, 19: 1, 65: 1, 66: 1, 69: 1, 83: 1, 84: 1, 121: 1, 124: 1, 157: 1, 260: 1, 261: 1, 303: 1, 304: 1, 319: 1, 325: 1, 331: 1, 339: 1, 340: 1, 349: 1, 350: 1, 384: 1, 385: 1, 430: 1, 443: 1, 552: 1, 574: 1, 598: 1, 601: 1, 624: 1, 657: 1, 671: 1, 676: 1, 677: 1, 693: 1, 694: 1, 712: 1, 713: 1, 715: 1, 762: 1, 801: 1, 907: 1, 935: 1, 949: 1, 973: 1, 974: 1, 985: 1, 995: 1}"
CCC=NN=CC=C(C#N)NC,1024,"{9: 1, 10: 1, 13: 1, 59: 1, 83: 1, 84: 1, 103: 1, 116: 1, 137: 1, 147: 1, 183: 1, 191: 1, 206: 1, 261: 1, 299: 1, 335: 1, 378: 1, 379: 1, 427: 1, 429: 1, 503: 1, 516: 1, 534: 1, 568: 1, 586: 1, 666: 1, 671: 1, 689: 1, 694: 1, 705: 1, 706: 1, 707: 1, 747: 1, 777: 1, 779: 1, 793: 1, 797: 1, 891: 1, 902: 1, 907: 1, 956: 1, 1015: 1, 1016: 1}"
CC(C)C=NN(C)C1COC1CN,1024,"{10: 1, 29: 1, 69: 1, 81: 1, 83: 1, 84: 1, 106: 1, 191: 1, 215: 1, 229: 1, 235: 1, 246: 1, 254: 1, 261: 1, 313: 1, 314: 1, 317: 1, 319: 1, 349: 1, 372: 1, 385: 1, 427: 1, 439: 1, 461: 1, 491: 1, 509: 1, 516: 1, 532: 1, 548: 1, 557: 1, 656: 1, 671: 1, 676: 1, 689: 1, 694: 1, 705: 1, 712: 1, 713: 1, 770: 1, 783: 1, 793: 1, 823: 1, 872: 1, 873: 1, 882: 1, 885: 1, 887: 1, 907: 1, 928: 1, 949: 1, 995: 1, 1008: 1, 1016: 1}"
CCC12CC1NC(C)C2CCNC,1024,"{10: 1, 14: 1, 83: 1, 157: 1, 261: 1, 277: 1, 325: 1, 326: 1, 349: 1, 385: 1, 394: 1, 430: 1, 601: 1, 610: 1, 657: 1, 658: 1, 669: 1, 671: 1, 694: 1, 712: 1, 758: 1, 798: 1, 837: 1, 907: 1, 949: 1, 985: 1}"
CC1=CC2C(=O)C3CCNC2C13C,1024,"{10: 1, 14: 1, 24: 1, 50: 1, 59: 1, 62: 1, 75: 1, 83: 1, 89: 1, 96: 1, 157: 1, 160: 1, 175: 1, 183: 1, 214: 1, 237: 1, 246: 1, 261: 1, 277: 1, 304: 1, 325: 1, 330: 1, 349: 1, 385: 1, 394: 1, 410: 1, 416: 1, 421: 1, 430: 1, 433: 1, 454: 1, 455: 1, 555: 1, 610: 1, 612: 1, 624: 1, 626: 1, 635: 1, 636: 1, 653: 1, 657: 1, 665: 1, 669: 1, 671: 1, 694: 1, 708: 1, 712: 1, 720: 1, 725: 1, 743: 1, 770: 1, 779: 1, 798: 1, 807: 1, 820: 1, 907: 1, 949: 1, 952: 1, 985: 1, 988: 1, 1009: 1, 1010: 1}"
C1=C2C(=NN3CCNCC23)CO1,1024,"{10: 1, 12: 1, 13: 1, 35: 1, 59: 1, 60: 1, 63: 1, 81: 1, 83: 1, 84: 1, 102: 1, 103: 1, 106: 1, 111: 1, 112: 1, 124: 1, 137: 1, 140: 1, 142: 1, 157: 1, 170: 1, 177: 1, 180: 1, 191: 1, 194: 1, 200: 1, 215: 1, 224: 1, 261: 1, 277: 1, 282: 1, 289: 1, 291: 1, 294: 1, 313: 1, 319: 1, 349: 1, 350: 1, 354: 1, 372: 1, 384: 1, 385: 1, 394: 1, 397: 1, 422: 1, 425: 1, 427: 1, 431: 1, 439: 1, 449: 1, 457: 1, 461: 1, 470: 1, 492: 1, 493: 1, 504: 1, 510: 1, 516: 1, 532: 1, 547: 1, 570: 1, 580: 1, 590: 1, 593: 1, 601: 1, 610: 1, 640: 1, 656: 1, 657: 1, 671: 1, 676: 1, 677: 1, 678: 1, 689: 1, 694: 1, 705: 1, 708: 1, 711: 1, 712: 1, 725: 1, 733: 1, 737: 1, 753: 1, 770: 1, 779: 1, 780: 1, 783: 1, 784: 1, 792: 1, 793: 1, 797: 1, 798: 1, 817: 1, 820: 1, 823: 1, 842: 1, 862: 1, 865: 1, 868: 1, 884: 1, 885: 1, 888: 1, 891: 1, 897: 1, 902: 1, 905: 1, 907: 1, 908: 1, 909: 1, 913: 1, 923: 1, 926: 1, 949: 1, 953: 1, 967: 1, 983: 1, 985: 1, 988: 1, 995: 1, 1016: 1}"
CC1=NOC(=O)C2C1C(C#N)N2C,1024,"{8: 1, 9: 1, 10: 1, 12: 1, 24: 1, 47: 1, 52: 1, 83: 1, 97: 1, 111: 1, 135: 1, 148: 1, 157: 1, 176: 1, 188: 1, 191: 1, 194: 1, 195: 1, 210: 1, 261: 1, 299: 1, 313: 1, 314: 1, 330: 1, 332: 1, 336: 1, 349: 1, 360: 1, 364: 1, 370: 1, 385: 1, 394: 1, 395: 1, 404: 1, 426: 1, 427: 1, 439: 1, 448: 1, 499: 1, 503: 1, 509: 1, 516: 1, 517: 1, 532: 1, 544: 1, 545: 1, 564: 1, 576: 1, 610: 1, 620: 1, 624: 1, 634: 1, 635: 1, 640: 1, 641: 1, 653: 1, 654: 1, 671: 1, 689: 1, 694: 1, 697: 1, 705: 1, 712: 1, 743: 1, 752: 1, 757: 1, 764: 1, 779: 1, 780: 1, 781: 1, 782: 1, 793: 1, 798: 1, 807: 1, 808: 1, 817: 1, 829: 1, 845: 1, 851: 1, 861: 1, 872: 1, 884: 1, 885: 1, 907: 1, 908: 1, 909: 1, 949: 1, 983: 1, 985: 1, 993: 1, 1009: 1, 1010: 1, 1016: 1}"
CCC(CN)C1CN1C(C)=N,1024,"{10: 1, 64: 1, 65: 1, 69: 1, 83: 1, 101: 1, 157: 1, 191: 1, 226: 1, 261: 1, 277: 1, 349: 1, 385: 1, 394: 1, 533: 1, 610: 1, 657: 1, 658: 1, 671: 1, 694: 1, 705: 1, 706: 1, 712: 1, 713: 1, 746: 1, 758: 1, 798: 1, 907: 1, 949: 1, 971: 1, 985: 1}"
CCC(C(=O)NO)C(=O)NC=N,1024,"{10: 1, 64: 1, 65: 1, 67: 1, 69: 1, 83: 1, 101: 1, 157: 1, 191: 1, 239: 1, 261: 1, 330: 1, 331: 1, 346: 1, 349: 1, 369: 1, 385: 1, 403: 1, 421: 1, 423: 1, 517: 1, 533: 1, 611: 1, 612: 1, 624: 1, 635: 1, 636: 1, 653: 1, 671: 1, 694: 1, 706: 1, 712: 1, 713: 1, 745: 1, 746: 1, 907: 1, 949: 1, 959: 1, 965: 1}"
Cc1cc(=O)n2c(n1)CC(=O)N2C,1024,"{6: 1, 8: 1, 10: 1, 11: 1, 12: 1, 30: 1, 31: 1, 45: 1, 47: 1, 51: 1, 54: 1, 63: 1, 65: 1, 66: 1, 69: 1, 82: 1, 83: 1, 84: 1, 87: 1, 99: 1, 104: 1, 111: 1, 124: 1, 141: 1, 147: 1, 166: 1, 177: 1, 187: 1, 190: 1, 200: 1, 222: 1, 223: 1, 224: 1, 237: 1, 261: 1, 265: 1, 266: 1, 277: 1, 279: 1, 280: 1, 282: 1, 289: 1, 295: 1, 312: 1, 314: 1, 318: 1, 319: 1, 324: 1, 330: 1, 331: 1, 337: 1, 349: 1, 361: 1, 439: 1, 460: 1, 464: 1, 471: 1, 474: 1, 476: 1, 485: 1, 496: 1, 502: 1, 509: 1, 515: 1, 531: 1, 532: 1, 562: 1, 569: 1, 570: 1, 592: 1, 597: 1, 599: 1, 603: 1, 609: 1, 619: 1, 621: 1, 624: 1, 635: 1, 639: 1, 652: 1, 653: 1, 664: 1, 671: 1, 675: 1, 676: 1, 688: 1, 694: 1, 699: 1, 710: 1, 712: 1, 714: 1, 742: 1, 745: 1, 751: 1, 756: 1, 762: 1, 763: 1, 779: 1, 782: 1, 787: 1, 789: 1, 803: 1, 811: 1, 812: 1, 813: 1, 817: 1, 847: 1, 863: 1, 870: 1, 872: 1, 885: 1, 906: 1, 907: 1, 915: 1, 925: 1, 934: 1, 937: 1, 949: 1, 965: 1, 971: 1, 972: 1, 994: 1, 995: 1, 996: 1, 1009: 1, 1015: 1}"
C=CC1=C(N)CN(C)C1=O,1024,"{10: 1, 32: 1, 59: 1, 60: 1, 65: 1, 83: 1, 84: 1, 124: 1, 137: 1, 139: 1, 147: 1, 183: 1, 220: 1, 260: 1, 261: 1, 265: 1, 282: 1, 289: 1, 329: 1, 330: 1, 331: 1, 349: 1, 350: 1, 394: 1, 433: 1, 434: 1, 457: 1, 510: 1, 593: 1, 610: 1, 624: 1, 653: 1, 671: 1, 691: 1, 694: 1, 708: 1, 725: 1, 743: 1, 761: 1, 779: 1, 820: 1, 833: 1, 860: 1, 907: 1, 949: 1, 974: 1, 976: 1, 979: 1, 988: 1, 1015: 1}"
CC1(C)C2NC3CCCNC3C21,1024,"{10: 1, 14: 1, 50: 1, 69: 1, 83: 1, 124: 1, 157: 1, 261: 1, 277: 1, 282: 1, 289: 1, 325: 1, 349: 1, 350: 1, 385: 1, 394: 1, 430: 1, 590: 1, 601: 1, 610: 1, 657: 1, 658: 1, 669: 1, 671: 1, 694: 1, 710: 1, 712: 1, 713: 1, 758: 1, 798: 1, 837: 1, 907: 1, 923: 1, 949: 1, 971: 1, 985: 1}"
NC1C=NNCCC2(CC2)C1,1024,"{16: 1, 34: 1, 81: 1, 83: 1, 84: 1, 110: 1, 191: 1, 200: 1, 215: 1, 246: 1, 261: 1, 319: 1, 325: 1, 326: 1, 337: 1, 349: 1, 372: 1, 384: 1, 385: 1, 427: 1, 430: 1, 461: 1, 552: 1, 580: 1, 601: 1, 657: 1, 671: 1, 676: 1, 677: 1, 689: 1, 690: 1, 705: 1, 712: 1, 770: 1, 782: 1, 783: 1, 793: 1, 887: 1, 907: 1, 908: 1, 985: 1, 995: 1, 1016: 1, 1017: 1}"
